epoch,train_p,val_p,train_log_p,val_log_p,train_kl,val_kl
245,0.47432273626327515,0.48610273003578186,-0.9079814553260803,-0.8821349143981934,1.047505259513855,1.0577059984207153
246,0.496959924697876,0.5139649510383606,-0.919424295425415,-0.9008880257606506,1.1188455820083618,1.1053049564361572
247,0.6258942484855652,0.6563087105751038,-0.6656417846679688,-0.6381762623786926,1.1925549507141113,1.1872752904891968
248,0.4460718631744385,0.4577232301235199,-0.9756612777709961,-0.9516696929931641,1.0585962533950806,1.0505205392837524
249,0.8653357625007629,0.9065576195716858,-0.14833080768585205,-0.09921382367610931,1.2489917278289795,1.2534563541412354
250,0.4669688642024994,0.47659561038017273,-0.9254259467124939,-0.902714729309082,1.0477919578552246,1.0508956909179688
251,0.5097646713256836,0.518300473690033,-0.844163179397583,-0.8268294334411621,1.0513858795166016,1.0528844594955444
252,0.5850871205329895,0.6031392812728882,-0.6462865471839905,-0.6078343987464905,1.1631314754486084,1.15115225315094
253,0.587997317314148,0.6078071594238281,-0.648569643497467,-0.6034823060035706,1.1518768072128296,1.1455508470535278
254,0.4669526219367981,0.47786083817481995,-0.9412335157394409,-0.917479932308197,1.0488040447235107,1.0485798120498657
255,0.618659257888794,0.6448577642440796,-0.6912410855293274,-0.6651778221130371,1.1174365282058716,1.1081831455230713
